,id,song.full_title,song.artist_names,song.lyrics,UniqueWordsPercent,AlbumName,topic1,topic2,topic3,topic4,topic5,topic6,topic7
138,138,Jump by Mac Miller,Mac Miller,yeah who that on the other end of the phone didnt hear nothin when i say my hello oh well to hell then we go so high lookin at heaven below you know me though from coast to coast for smokin dope overdose with the holy ghost but hold the phone i hold my own be local grown be killin that shit since row the boat know im suppose to hold the throne be honest one more drink ima be an alcoholic i dont wan na think like well unconscious need fresh air everything so toxic i open coffin door with a 38 when it time for war told my mama you aint need no drama and you aint get ta cry no more now now itll be alright my mind on the run i wont sleep tonight it like when it all go up in flame who gon hold me down down and im the chosen one lookin all around what have the world become um the only way to change it be to burn it to the ground ground ive be gettin paid about four or five bitch in the escalade bet it rain this money feel the same im afraid that ima drown drown yeah youve never be well than me from this prison im settin em free open eye ima let you see this world just like our dream ill throw it all away to celebrate one more holiday im runnin to the edge and when i get there best believe that ima jump jump to see if i can fly fly i wonder if i jump jump do you think that i can fly fly yeah it the life of a entertainer i need that check go and get the waiter fuck a troll this destruction mode and these explosion dont need detonator i met my maker in a elevator he be head to the top floor be quite similar we just do our work but we be in it for a lot more we would try to change the world but we get bore when i rip this show get a encore back when we be still in school we didnt listen to the list of rule write a million word on the chalkboard i dont need answer to the question of intangible i told my homies the top so lonely but we aint gon na die not now now you gon make it here live free tonight til the day appear let sit back right where we at and let this money pile pile how do we get rich if she actin crazy you dont need that bitch wish i knew back then all the thing that i know now now go on and on knew i have this shit all along take a breath feel this moment hold it just so you can can look where we at and look where we come from when will we wake up lose in translation youve never be well than me from this prison im settin em free open eye ima let you see this world just like our dream ill throw it all away to celebrate one more holiday im runnin to the edge and when i get there best believe that ima jump jump to see if i can fly fly i wonder if i jump jump do you think that i can fly fly,0.4143356643356643,GO:OD AM (2015),0.0006,0.0006,0.0006,0.0006,0.0375,0.9597,0.0006
139,139,The Festival by Mac Miller (Ft. Little Dragon),Mac Miller (Ft. Little Dragon),yeah yeah let me get a little bit more beat yeah ask god if she believe in me and will she accept me a a deity and tell me the secrecy wont keep you free im sleep wont dream until the demon leave i take a nap beneath a tree in the shade feel the sharpness of the sword and blade of grass picturin the image that make you laugh i left you out to die but will you take me back back somewhere in between the crazy and the conscious conscious shes naked underneath them shadow let the sunlight undress her slow i dont know who i be im so good at doin impression though uh-huh im goin to the festival the festival need to let me go i wake up pop a couple benadryl go back to sleep it all make up everything they say be real it have to be cause actually the master fast asleep and the castle back-back in his private quarter private quarter thats a master for you this a revolution we dont have no order no no no all this torture thought i have to warn ya have to warn ya leave it all behind and go to california california go go im past the sign it the real thing try analyzin this feelin ya cant fathom cant fathom cant cant cant festival festival festival festival my hand be above the cloud from the clap-clap thunder lookin down while youre runnin around i lift you up when you drown unlock the mission the planet in rotation full speed chasin and youre always runnin ahead youre always runnin ahead you get second chance happy birthday sweet romance and you battle like a champion why do you wan na go do you wan na go do you wan na go to the festival you get angel weepin see them drippin from the sky you watch em with your third eye so so so do you wan na go do you wan na go do you wan na go to the festival to the festival to the festival to the festival to the festival to the festival festival festival festival festival hola malcolm hey man it it luis man im call man tell you about the album i listen it good i need to tell you man i tell everyone to to listen to the music and it sound like they like it man it sound like they good i tell my wife im so proud of him i tell my girlfriend im so proud of him and the album be good it so good i can not believe anyone can be you no one can beat you,0.4314159292035398,GO:OD AM (2015),0.0007,0.0007,0.0007,0.996,0.0007,0.0007,0.0007
140,140,Congratulations by Mac Miller (Ft. Bilal),Mac Miller (Ft. Bilal),where be you oh-oh hehehe oh the divine feminine an album by mac miller oh-oh the divine feminine hehehe the divine feminine ooh hehehe hehe be i suppose to okay love love love love love love sex love love love love love love love sex this sun dont shine when im alone i lose my mind and i lose control i see your eye look through my soul dont be surprised this all i know i felt the high and they feel like you see a love like mine be too good to be true and you too divine to just be mine you remind me of the color blue girl im so in love with you yeah girl im so in love with you yeah yeah yeah yeah baby yeah yeah um well baby you be everything i ever want bought a wedding ring it in my pocket plan to ask the other day knew youd run away so i guess i just forgot it remember when you go away to college hour on the phone we end up talkin past present future all the gossip god damn puppy love aint what it be darlin feel that we have be so alarmin i can make you laugh i can break the glass if we make it last itd be a bargain mr charmin that be my department you be there before the fancy car and you be there when i be just a starvin artist when the car be havin trouble startin now we get our own apartment same box for the mail same hamper for the laundry the food in the fridge be stale and this mornin you cooked the egg with the kale i try to hit it while you be gettin dress you say all you ever think about be sex im like oh well you know me so well and if this what make you late i swear i wont tell and every time i call your phone you well pick up your cell i swear to god ima freak out if it go straight to voice mail well im the jealous type but i swear that a be what heaven like and when im in that pussy it a well life thats the only way im tryna end the night it my only chance i well get it right take your time my baby it all waitin for you for you i know i make your mind go crazy but it all waitin right here for you for you you get closer with run away all i ever know be the color gray your lovely way bring me sunshine i found an angel so divine heaven probably not the same without you but now youre in my world in my world ah-ah-ah ah-ah-ah-ah ah-ah-ah ah-ah-ah-ah,0.42462845010615713,The Divine Feminine (2016),0.0007,0.0007,0.0007,0.9947,0.0007,0.0019,0.0007
141,141,Dang! by Mac Miller (Ft. Anderson .Paak),Mac Miller (Ft. Anderson .Paak),yeah yeah i cant keep on losin you over complication go too soon wait we be just hangin i cant seem to hold onto dang the people that know me best the key that i wont forget too soon i cant keep on losin you i cant keep on losin you yeah yeah yeah how many mistake do it take til you leave and im left with my hand on my face all red in the face lookin at you like wait i know i aint a saint if it aint too late well i cant keep on losin you dont run away so fast know my heart like gold but it break like glass know my shit get old and i act so young baby you so cold never have no sun you dont wan na grow up yeah that shit no fun so when i get home ima give you some make you feel like woo when i hit that drum yeah the dick aint free i dont give no fuck yeah it complicate get you frustrate get home late and you dont trust me baby way too drunk you dont know what im sayin you can drive my car dont drive me crazy complicate get you frustrate every single night i keep you waitin you say you dont care thats what you sayin we both know thats some bullshit okay we be fightin we be reunitin kiss me touch me tease me me excite god the devil who be who tryna get through to you because i cant keep on losin you over complication go too soon wait we be just hangin i cant seem to hold onto dang the people that know me best the key that i wont forget too soon i cant keep on losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you well you cant go away girl ima need you play your game like they my ticket to an ivy league school wont get hall of fame dick from a minor league dude i just eat pussy other people need food hahaha only get a little time and i aint tryna spend it arguin about who aint givin who attention startin up the engine need to reboot i just eat pussy other people need food and i use every bone in my body keep on holdin on to your trust i know you dont want nuttin to do with me but just one more time let make love one more time it aint much fuck em all let be u summer soft sweetness call late drunk you hang up what a mess i make u sense i make none it complicate keepin me up late cant concentrate youre always on my brain if it love then why the fuck it come with pain i just think thats some bullshit okay it seem invitin trust me shes a titan this week she like him next week they fightin need protection all your dress bulletproof youre safe with me girl i cant keep on losin you where the hell you goin where you takin this trip to wait dont move dont stay too i cant keep on losin you where the hell you goin wait where the hell you goin i cant keep on losin you over complication go too soon wait we be just hangin i cant seem to hold onto dang the people that know me best the key that i wont forget too soon i cant keep on losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you cant keep losin you woo,0.3174366616989568,The Divine Feminine (2016),0.9976,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
142,142,Stay by Mac Miller,Mac Miller,woah-woah-woah-woah-woah woah-woah woah-woah woah-woah-woah-woah-woah woah-woah woah-woah woah-woah-woah-woah-woah-woah-woah-woah-woah woah-woah woah-woah yeah will you stay just a little while babe just a little while just a little while just a little while will you stay just a little while babe say just a little while just a little while just a just a little while yeah hold up wait a motherfuckin second wait a second i know you stressin you dont get ta keep me guessin keep me guessin im full of question in return i get the silent treatment shh i dont know why im speakin you say you say you say it way too late goodbye you leavin why you get me stressin oh my god i could have a whole collection just be fade in my own dimension you so complicate i swear that pussy grammy nominate let make some music fuck all of the bullshit will you stay just a little while babe just a little while just a little while just a little while will you stay just a little while babe say just a little while just a little while just a just a little while okay now baby dont you leave my side dont even try ima go crazy girl you save me meditate me give me peace of mind it only she and i ocean floor how deep we dive we be high lookin for another fuckin tree to climb she be playin hard to get i read between the line binge watch soprano make it all the way to season five i be her she be i she have to come to see her freaky side leavin me behind will you stay just a little while babe just a little while just a little while just a little while will you stay just a little while babe say just a little while just a little while just a just a little while just a little while just a little while babe the way you walk in to the room ooh-ooh woo all i think about be what i wan na do to you i dont wan na be polite no more hell no make yourself at home where the fuck you gon go yeah girl the way you walk in to the room ooh-ooh all i think about be what i wan na do to you i dont wan na be polite no more hell no make yourself at home where the fuck you gon go girl will you stay just a little while babe just a little while longer just a little while just a little while just a little bit longer baby just a little while will you the way you walk in to the room ooh-ooh stay all i think about be what i wan na do to you just a little while babe i dont wan na be polite no more say just a little while make yourself at home just a little while where the fuck you gon go just a just a little while girl will you the way you walk in to the room ooh-ooh stay all i think about be what i wan na do to you just a little while babe i dont wan na be polite no more say just a little while make yourself at home just a little while where the fuck you gon go just a just a little while girl will will you will you stay stay just a little while babe just a little while longer just a little while woah-woah woah-woah-woah woah just a little while just a just a little while will you will you will you yeah daddy oh yeah right there oh my god,0.23225806451612904,The Divine Feminine (2016),0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.9965
143,143,Skin by Mac Miller,Mac Miller,woman pant you hide your skin like ya shy or do somethin wrong you stylish when you get nothin on yeah and all i do be make these fuckin song so finally i make a fuckin song and now she comin closer up she go she wan na jump my bone you want it dont ya i be a soldier now im comin home the war be over kick down the door i hold your bend you never break you need to smell your sweet aroma see i know you smell like cinnamon kissin your lip i lick my fingertip and get your clitoris in the mix my dick on business trip my tongue twistin be ticklin just a little bit im swimmin inside of your skin like a river in the caribbean it okay that you like it babe i like it baby and it alright that you misbehave it okay to be this way this way to live this way baby baby ooh baby chillin with the ac the way we be thats just the way that we be you and me super freak here we be the way we be im takin care of each and every part i open up your leg and go straight for your heart the way we be the way we be say im too divine im too divine yeah too divine who be i well im mr superfly im mr ooh-he-blew-your-mind hot a june july i wan na make your waterfall girl you my paintin you my art installation gon na fuck you put you on the wall all i wan na do be show you off i want to put you on why would i ever blow you off right now let go get lose jet ive be way too high for way too long im so exhaust whether thats your mind or line we still get cross first your name be go never understand until you have to stand alone can i have a hand to hold a band-aid for my damage soul i paint the planet gold swear im michelangelo i dont understand these hoe they didnt want a man when it be man im broke and now they know me and what i dont need you gon see it gon be whats gon be the way we be thats just the way that we be you and me super freak here we be the way we be im takin care of each and every part i open up your leg and go straight for your heart the way we be the way we be these hoe these hoe taste this taste taste this these hoe taste this taste taste this these hoe,0.3934065934065934,The Divine Feminine (2016),0.0007,0.3546,0.0007,0.0007,0.2415,0.401,0.0007
144,144,Cinderella by Mac Miller (Ft. Ty Dolla $ign),Mac Miller (Ft. Ty Dolla $ign),uh ign oh no no no no no no no no no no no ign ayy i be waitin all night for this moment i be waitin all year for this moment i be picturin you takin off your clothes for me i be literally curvin all these hoe for you daddy told you well bring your a home cinderella well get your a home man i swear that parent just dont understand you aint get ta be old to be a man take my hand come with me to my room my room girl i get a suite at the sl sl uh i already know you get expensive taste yeah ayy take my hand my hand follow me follow me to my room tell your little friend you gon be alright girl i get a plan for the whole night okay your leg just like a store they open up and you get people in line be there every night for week at a time you in my dream thats why i sleep all the time just to hear you say i love you just to touch you just to leave you behind i told you you dont have to worry youll be fine this type of thing i heard it happen all the time yeah i just wan na see you fly because your fragrance get me fade you be keepin me high say nothin well than the first time ill be at your service like the check-in at curbside you dont have to spend another second on this earth dry wet you like a fresh beau coop go a second and a third time left you a perverse mind and when you hungry i can chef you up a stir fry get you some dessert wine elevate ya third eye first prize nobel get a piece your clothes off turn around lem me see i be waitin all night for this moment i be waitin all year for this moment i be picturin you takin off your clothes for me i be literally curvin all these hoe for you daddy told you well bring your a home cinderella well get your a home man i swear that parent just dont understand you aint get ta be old to be a man take my hand come with me to my room girl i get a suite at the sl uh i already know you get expensive taste uh take my hand follow me to my room tell your little friend you gon be alright girl i get a plan for the whole night yeah okay i come up with a plan it be take you by the hand and bring you somewhere where the sand be soon a we land we go straight into the room and played the music start dancin you be takin off your pant it look like dorothy aint in kansa anymore i do you like a chore we start on the bed and then we movin to the floor you start gettin crazy told me fuck you like a whore i thought you be an angel now you yellin to the lord you use to tell me all the time i aint ya type now you always wan na spend the night now im doin everything you like when im inside your pussy damn it feel so right yeah but i still respect ya game every time im out-of-line you always set me straight the sex be great for heaven sake i need it every day i yell your name cinderella never gon na find nobody well all my life i be waitin all night for this moment i be waitin all year for this moment i be picturin you takin off your clothes for me i be literally curvin all these hoe for you daddy told you well bring your a home cinderella well get your a home man i swear that parent just dont understand you aint get ta be old to be a man take my hand come with me to my room girl i get a suite at the sl uh i already know you get expensive taste uh take my hand follow me to my room tell your little friend you gon be alright girl i get a plan for the whole night ayy hey now im sayin my only way out be a way in i wont stop til you mine no way well all my day now they changin i get an angel no more satan look like god on my side this time yeah be meanin to tell ya you lookin well every day write you letter it only right that right after love i write my name yeah if it forever or never it all the same under the weather feel much well when that weather isnt rain yeah ooh cinderella dont you run out of time it feel like youve be takin all day yeah well wherever you come from wherever you goin i promise im not far behind yeah so dont you dare throw this away i be meanin to tell ya you look well every day write you letter it only right that right after love i write my name yeah and if it forever or never it all the same under the weather feel much well when that weather isnt rain,0.2827050997782705,The Divine Feminine (2016),0.0003,0.0003,0.0003,0.0003,0.9979,0.0003,0.0003
145,145,Planet God Damn by Mac Miller (Ft. Njomza),Mac Miller (Ft. Njomza),yeah i think im stuck inside nostalgia my mind be in the time when this love be so divine but now it feelin like without ya feelin like how the fuck do we get into a place we aint accustom to lovin inside of i know im out of my mind more often than not you know im use to givin this all that i get yeah it not a waste when that smile on your face you tell me you outta place you park in my spot okay baby this a piece of cake we could lay up on the beach you could feed me grape this my favorite song spin it til the needle break we could quit the whole game do the real estate thing it how you beat the case put in work turn that pussy to the office be on top of your game this here a goddess and i aint here to break a promise im just tryna keep it honest and honestly tell the truth tell the truth tell the truth na-na-na-na-na-na show me you show me you show me you na-na-na-na-na-na tell the truth tell the truth tell the truth na-na-na-na-na-na show me you show me you show me you na-na-na-na-na-na okay no mishap this that and the third dont go back on my word yeah i keep that shit gift-wrapped your pussy a ride well than six flag im in that no takeaway no givebacks no question weve be through adolescence and changin direction yeah i paid attention to it it never be easy but now it gettin ruthless a little more pain thats just well music girl whats on your brain cause that head be stupid lotta people suck a dick but you can execute it perfect timin dont you add another second to it dont you ever-ever-ever-ever-ever do it yeah head pollution conflict resolution keep it true everything that i do witchu i aint here to break a promise im just tryna keep it honest and honestly tell the truth tell the truth tell the truth na-na-na-na-na-na show me you show me you show me you na-na-na-na-na-na tell the truth tell the truth tell the truth na-na-na-na-na-na show me you show me you show me you na-na-na-na-na-na we dont have to pretend we both know how it end i just need your presence wan na feel you feel me yeah you just land from the planet god damn damn wan na feel you feel me wan na feel you feel me you just land from the planet god damn damn wan na feel you feel me wan na feel you feel me,0.3837471783295711,The Divine Feminine (2016),0.0007,0.0007,0.0007,0.9959,0.0007,0.0007,0.0007
146,146,Soulmate by Mac Miller,Mac Miller,do you feel like youre alone will do you have a soulmate somebody who challenge you im talk about someone who open up thing for youtouches your soul you cant give back to them you know youll never have that kind of relationship in a world where youre always afraid to take the first step because all you see be every negative thing ten mile down the road but you can do anything you want you be bound by nothing yeah be you my soulmate my angel what do you want with me too high too high slow pace slow pace my eye close your body all i see i think youre too divine for my human mind when im with you what do you do bring me to life no matter what one day everyone dy oh oh oh woah-oh you think you a god til you run out of time oh oh oh woah-oh yeah say when youre go go what will you leave behind yeah do i belong sometime soon where go my mind oh oh oh woah-oh you the one to show me divine love love love love love love love where be you when i be lonely my divine love love love love love love love when the stereo play our song sound so clear baby whered you go whats so wrong im right here yeah why do you stay on my case i try to make you feel okay do you know do you know im in pain i give you clue you misconstrue you continue to push me far away why dont you call my name it like you forgot my face i just wan na taste of everything you make of we aint nothing cut the string my balloon watch me fly yeah say when be you comin through to free my mind be you happy with your life can i come and satisfy open up let me inside when you take off all your clothes i be under your control rollin up you get me high oh oh oh woah-oh alright you the one to show me divine love love love love where be you when i be lonely my divine love love love love when the stereo play our song sound so clear baby whered you go whats so wrong im right here,0.42493638676844786,The Divine Feminine (2016),0.0007,0.0007,0.0007,0.8121,0.1842,0.0007,0.0007
147,147,We by Mac Miller (Ft. CeeLo Green),Mac Miller (Ft. CeeLo Green),yeah well you could be my say you could be my yeah you could be my yeah okay well you could be my baby you could be my say baby you could be my yeah uh well okay it alright it okay okay well you could be my boo well okay it alright it okay you could be my boo yeah well okay it alright it okay say you could be my boo well okay it alright it okay say you could be my boo well you aint in the mood to argue baby dont you worry this some shit to get along to some shit i right my wrong to well ive try to call you have u a discussion we never talk we always way too busy fuckin ill think of somethin to say i always do im in love with the way that you say my name every time it sound brand new and you always wonderin what well be i say we sound well than you or me baby you could be my boo well okay it alright it okay yeah i feel like you could be my boo well okay it alright it okay and i can be your boo well okay it alright it okay only if you be my boo it alright it okay yeah okay and time will tell if im alive and well cause when im by myself i find that i keep flyin high sometimes i must remind myself that change be more than penny layin on the floor inside the well you cross my mind do not apologize for bein fine a hell im spinnin here inside your spell my mind it start to wander miss a day i stay up late admirin your posture and you always wonderin what well be i say we sound well than you or me baby you could be my boo yeah okay it alright it okay and baby you could be my boo well okay it alright it okay and i can be your boo okay it alright it okay yeah only if you be my boo there no more you or me we be we yes we be yes we be sweet baby and i can see i can see so much well i can see and carefully precious thing fall apart just let them be let it be forever oh lovin me in spite of me bless your heart bless your heart i can breathe i can breathe so much well yeah i wont let anything tear u apart no no no we be we we be we forever you could be my boo okay it alright it okay i feel like you could be my boo well okay it alright it okay and i can be your boo well okay it alright it okay only if you be my boo it alright it okay you get ta deal with mac miller bitch hehehehahah,0.2894736842105263,The Divine Feminine (2016),0.0007,0.0007,0.0007,0.0007,0.0007,0.9959,0.0007
148,148,My Favorite Part by Mac Miller (Ft. Ariana Grande),Mac Miller (Ft. Ariana Grande),i dont know why but i think that he make me smile say you just dont know how beautiful you be and baby thats my favorite part you walk around so clueless to it all like nobody gon na break your heart itll be alright babe see me i get you cover im gon be your lover you might be the one if it only tonight ayy we dont need to worry we aint in a hurry rushin into love say you know i know who you really be aint need to lie say the universe couldnt keep u apart why would it even try yeah say dont let them hurt you ever i know you far too smart before thing come together they have to fall apart it be a while since ive be sober this life can be so hard id rather talk about you say you just dont know how beautiful you be and baby thats my favorite part oh you walk around so clueless to it all like nobody gon na break your heart itll be alright babe see me i get you cover im gon be your lover you might be the one if it only tonight ayy we dont need to worry we aint in a hurry rushin into love yeah yeah if you wan na stay be take it slow baby cause you want me and i get enough on my mind but i can make some time for something so divine oh yeah say you just dont know how beautiful you be and baby thats my favorite part you walk around so clueless to it all like nobody gon na break your heart itll be alright babe see me i get you cover im gon be your lover you might be the one if it only tonight ayy we dont need to worry we aint in a hurry rushin into love,0.3605015673981191,The Divine Feminine (2016),0.001,0.001,0.001,0.001,0.2611,0.734,0.001
149,149,"God Is Fair, Sexy Nasty by Mac Miller (Ft. Kendrick Lamar)",Mac Miller (Ft. Kendrick Lamar),la la la la la oh play that shit boy la la la la yeah la la la la la la la la la dont be afraid baby la la la la la la la la la la la la la la open your leg say yeah share say yeah share say yeah heart on my timeline bullet to your rise then i watch your petal fold dont you know your body be mine i know you know i know sexy nasty have no guideline one day four time you dont mind that i dont care pleasure your divinity have turn me into a sinner god be fair pleasure and your beauty can even make hell have a winter yeah and a freak mind be divine so we fuck from behind on these side between thigh i eat up why do i do anything but trust myself try to give her up but she fuck so well man that bitch so cold man that bitch so cold ima take my time ima hit that slow cause i aint in a rush young girl you the only thing for me in this fuck up world and do you believe in love hold on tight when demon come itll be alright no need to run stay with me tonight well see the sun and when we wake up early well still be young never felt this free before i need you more than key need door i need you sleepin next to me the blanket sheet ill take them all and keep you warm yeah and i teach her that we be the creature of love you be the leader i could be julius caesar when im pullin up in the bimmer the beat in the trunk all the freak wan na fuck heart on my timeline bullet to your rise then i watch your petal fold dont you know your body be mine i know you know i know sexy nasty sexy nasty have no guideline have no guideline one day four time you dont mind that i dont care pleasure god be fair pleasure i need to feel your touch you shy you dont reveal too much no lie dont hide yourself at all with you i just cant help but fall it true and ill try everything girl you my sexy nasty thing she be get fade all the time flap your wing i be get stone all week it make me go too deep girl you so lonely will you come home with me just take your clothes off babe know that we be talkin on the phone all day i love it when you tell me that you dont behave tell me when and where i bet i wont be late all i really wan na do be procreate im a superman youll be my lois lane know you late for work you stayin home today we gon keep on goin til our bone both break it the grown folk way yeah heart on my timeline bullet to your rise then i watch your petal fold dont you know your body be mine i know you know i know sexy nasty sexy nasty have no guideline have no guideline one day four time you dont mind that i dont care god be fair hello i would like to tell you about my love affair with my husband and the wonderful way that we be able to understand each other and find out about each other we get to know each other little by little living very close in the same building and he would help me with thing and i would see him and think what a cute guy and he be a cute guy and it be just little by little we get to know just to say hello one day i invite him to a party and i have heard so much about him people respect him and he be good to everybody he knew people he work with all adore him and it be something so important the respect that you have for somebody for me be the most important be attract to him and be find people respect him and i respect him i love the fact that he sense how my feel be and i learn to understand and respect and see his feel and understand his feel ahead of time so it be so very easy to be together and look forward to be together and our love affair just blossom the more we saw each other and the more we be together we learn more and more about each other after a short period of time we become engage and have a very small intimate wedding with just family and very close friend the friend we continued to have for the rest of our life and then come two adorable little boy andmy husband just adore my daughter and adore the two boy and i feel i just give him a wonderful life a good marriage and a wonderful family and i know he really have a beautiful life and i do too and how important it be to love respect and care for each other,0.3207762557077626,The Divine Feminine (2016),0.694,0.0004,0.0004,0.0004,0.2062,0.0983,0.0004
150,150,Come Back to Earth by Mac Miller,Mac Miller,my regret look just like text i shouldnt send and i get neighbor theyre more like stranger we could be friend i just need a way out of my head ill do anything for a way out of my head in my own way this feel like livin some alternate reality and i be drownin but now im swimmin through stressful water to relief yeah oh the thing id do to spend a little time in hell and what i wont tell you ill prolly never even tell myself dont you know that sunshine dont feel right when you inside all day i wish it be nice out but it look like rain grey sky be driftin not livin forever they told me it only get well my regret look just like text i shouldnt send and i get neighbor theyre more like stranger we could be friend i just need a way out of my head ill do anything for a way out of my head,0.5209580838323353,Swimming (2018),0.2894,0.0019,0.0019,0.0019,0.0019,0.7011,0.0019
151,151,Hurt Feelings by Mac Miller,Mac Miller,yeah yeah-yeah yeah-yeah whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa yeah-yeah whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa yeah-yeah yeah-yeah-yeah-yeah whoa-whoa-whoa-whoa-whoa-whoa-whoa-whoa yeah-yeah-yeah-yeah-yeah-yeah well okay im always sayin i wont change but i aint the same same everything be different i cant complain you dont know what you missin shame on you yeah yeah yeah shame on you yeah everything be strange strange thats just a game game everybody trippin woo throwin it away yeah we be gettin lift now we gettin paid shame on you yeah aaight aight i paid the cost to see apostrophe that mean it mine yeah keep to myself takin my time uh-huh always into some bullshit and outta line drivin with my eye close missin all the sign turn the ignition im driven and sittin pretty pretty listenin to whitney and whippin it through the city yeah yeah yeah man on a mission figure it out puttin way too much on my shoulder please hold me down down down i keep my head above the water water my eye gettin big so the world be gettin small small i be gettin richer but that only make me crazy mama told me i be different even when i be a baby that mercedes through the pa when i pull up pull up soundin like a concert or a or a or a monster truck im trippin but im fallin up always say i want it all but it not enough well o-kay yeah im always sayin i wont change but i aint the same same everything be different i cant complain you dont know what you missin shame on you yeah yeah yeah shame on you yeah and everything be strange strange thats just a game game everybody trippin woo throwin it away yeah we be gettin lift now we gettin paid shame on you yeah we only just begin no we dont wan na hurt your feel cause it only just begin no we dont wan na hurt hurt feel feel down go the system long live the king king turn the power off and get your water from the spring spring im bring everyone with me when shit get iffy yeah i give a hundred and fifty percent this be the shit that im deal with but i wish id forget use to be feelin depressed now that im livin im a little ob yes high in jacuzzis i be hittin the jet im show her some love she be givin me sex bless bless respect to adonai dont fuck around and be a victim of your pride why you lyin why you lyin tell the truth just step aside i dont get the time to let it slide yep im too ground push whip that move mountain new crib blue fountain these be my surroundings ive be go through it you just go around it but it really not that different when you think about it im always sayin i wont change but i aint the same same everything be different i cant complain you dont know what you missin shame on you yeah yeah yeah shame on you yeah and everything be strange strange thats just a game game everybody trippin woo throwin it away yeah we be gettin lift now we gettin paid shame on you yeah hurt feel,0.38095238095238093,Swimming (2018),0.0005,0.0005,0.0005,0.0005,0.0005,0.9967,0.0005
152,152,What's the Use? by Mac Miller,Mac Miller,yeah you can love it you can leave it they say youre nothin without it dont let them keep you down what if i dont need it there somethin about it that just freak me out i just want another minute wit it fuck a little whats the use never superficial you gon know it when it hit you get a little sentimental when im off the juice yeah okay be colder than the breeze but the breeze aint flowin like me motherfucker hol up you dont need to hol up yeah and i can show you how i seem what it be what it truly might be nothin that you know of you dont need to hol up im so a-bove and beyond you take drug to make it up way up where we on space shuttle elon time we dont waste much fuck when we wake up then i have her sing just like cline dion catch me if you can but youll never catch me damn whole lotta yes i be all the way in wit no exit plan already left and the jet dont land yeah the time be tickin come take a ride get inside this be highly different im talkin fly get a pilot wit im uh can i mind my business why you trippin give you somethin that your eye can witness ooh youre too close i dont understand why you doin the most you can love it you can leave it they say youre nothin without it dont let them keep you down what if i dont need it there somethin about it that just freak me out i just i just want a want a nother nother minute minute wit it fuck a little whats the use whats the use use never never super- super -ficial ficial you gon you gon know it know it when it when it hit you hit you get a get a little little senti- sent -mental when im off the juice turn it up well ima give you what you come for yeah shit ive work too hard to have a clue who you be set the bar so far above par we can parlay all day crib long range with the yard i know i should probably pray more but you get ta love me cause i save the day spend money when i have nothin shit it wasnt so funny make a promise to the homies nobody go hungry look how far we come still they throwin dirt on my name but it never worry my brain head turnin like a hurricane swervin tell the sun get up outta my shade if they dont get the picture cut em outta that frame shit im up thirty thou mile plus change it be a while but im down til im out and it be what it be til it aint yeah ooh-oh oh-oh-oh-oh-oh ooh i just wan na fly ah-ah-ah-ah-ha you can love it you can leave it they say youre nothin without it dont let them keep you down what if i dont need it there somethin about it that just freak me out i just i just want a want a nother nother minute minute wit it fuck a little whats the use whats the use use never never super- super -ficial ficial you gon you gon know it know it when it when it hit you hit you get a get a little little senti- sent -mental when im off the juice juice you can love it it just freak me out,0.34941763727121466,Swimming (2018),0.0005,0.0005,0.0005,0.0005,0.9968,0.0005,0.0005
153,153,Perfecto by Mac Miller,Mac Miller,yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah well it aint perfect but i dont mind because it worth it who really have the time at all it aint perfect but i dont mind cause on the surface i look so fine but really im buggin buggin makin somethin out of nothin yeah a hard a it get cool calm and collect holdin my breath this aint what i expect dont argue to death pull my heart out my chest the card be all on the table im callin it dont say it i swallow it when livin off of borrow time often im on the fence on a line addin up whats on my mind my foot on the cloud head on the ground that we goin down bet you know me now im treadin water i swear that if i drown i dont care they callin for me from the shore i need more well it aint perfect but i dont mind because it worth it be it be it be it be it be it who really have the time at all be it be it be it be it be it it aint perfect but i dont mind cause on the surface i look so fine but really im buggin buggin makin somethin out of nothin yeah it feel like the weekend on a tuesday i can move date i get somethin else to do day always do hate if i do say the duss with the homies like it kool-aid me im just tryna play it cool j anyways yeah mind over matter im purer than alkaline be stuck on album time i get ta get out to shine fly on the wall shit i be buggin miss me like you gettin withdrawal i keep that comin yeah im treadin water i know if i stop movin ill float they nothin new it just play it cool baby just play it cool you know cool well it aint perfect but i dont mind because it worth it who really have the time at all it aint perfect but i dont mind cause on the surface i look so fine but really im buggin buggin makin somethin out of nothin yeah tell me you love me spin me around pretty please pick me up in the air and dont put me down see it all unfold sat back and watch knowin time dont give a fuck about clock until they stop bare foot runnin late her car start even though the only thing that she drivin a hard bargain more important be im kinda sorta out the door but she put me back together when im out of order perfect,0.38293216630196936,Swimming (2018),0.0007,0.0007,0.0007,0.0007,0.0007,0.9958,0.0007
